258,24,3,279472,9,0,2,0,1,7298,0,48,0,1
259,22,3,34918,12,6,8,0,1,0,0,15,28,0
260,42,2,97688,9,0,5,0,0,5178,0,40,0,1
261,34,3,175413,11,3,9,1,1,0,0,45,0,0
262,60,3,173960,12,3,8,0,1,0,0,42,0,0
263,21,3,205759,8,6,3,0,0,0,0,40,0,0
264,57,1,425161,13,0,9,0,0,15024,0,40,0,1
265,41,3,220531,14,0,8,0,0,0,0,60,0,1
266,50,3,176609,9,3,13,0,0,0,0,45,0,0
267,25,3,371987,12,6,7,0,1,0,0,40,0,0
268,50,3,193884,3,0,5,0,0,0,0,40,9,0
269,36,3,200352,12,0,8,0,0,0,0,45,0,0
270,31,3,127595,8,3,8,0,1,0,0,40,0,0
271,29,2,220419,12,6,12,0,0,0,0,56,0,0
272,21,3,231931,9,6,9,0,0,0,0,45,0,0
273,27,3,248402,12,6,10,1,1,0,0,40,0,0
274,65,3,111095,8,0,0,0,0,0,0,16,0,0
275,37,5,57424,12,3,9,0,1,0,0,60,0,0
276,24,3,278130,8,6,5,0,0,0,0,40,0,0
277,38,3,169469,8,3,9,0,0,0,0,80,0,0
278,48,3,146268,12,0,6,0,0,7688,0,40,0,1
279,21,3,153718,9,6,13,2,1,0,0,25,0,0
280,31,3,217460,8,0,0,0,0,0,0,45,0,1
281,55,3,238638,8,0,9,0,0,4386,0,40,0,1
282,24,3,303296,9,0,6,2,1,0,0,40,21,0
283,43,3,173321,8,3,6,0,1,0,0,40,0,0
284,26,3,193945,11,6,10,0,0,0,0,45,0,0
285,46,3,83082,11,6,8,0,1,0,0,33,0,0
286,35,3,193815,11,0,6,0,0,0,0,40,0,1
287,41,5,34987,9,0,4,0,0,0,0,54,0,1
288,26,3,59306,12,6,9,0,0,0,0,40,0,0
289,34,3,142897,13,0,7,2,0,7298,0,35,22,1
290,36,4,205607,12,3,8,1,1,0,0,40,0,1
291,22,3,199698,9,6,9,0,0,0,0,15,0,0
292,24,3,191954,9,6,2,0,0,0,0,40,0,0
293,77,4,138714,9,0,9,0,0,0,0,40,0,0
294,22,3,399087,2,0,2,0,1,0,0,40,6,0
295,29,3,423158,9,6,10,0,1,0,0,40,0,0
296,62,3,159841,8,5,13,0,1,0,0,24,0,0
297,39,4,174308,8,0,7,0,0,0,0,40,0,0
298,43,3,50356,9,0,5,0,0,0,1485,50,0,0
299,35,3,186110,8,3,0,0,0,0,0,45,0,0
300,29,3,200381,6,6,7,0,1,0,0,40,0,0
301,76,4,174309,13,0,5,0,0,0,0,10,0,0
302,63,4,78383,8,0,4,0,0,0,0,45,0,0
303,43,3,187728,9,0,8,0,1,0,1887,50,0,1
304,58,4,321171,8,0,3,0,0,0,0,40,0,0
305,66,3,127921,8,6,0,0,0,2050,0,55,0,0
306,41,3,206565,9,6,5,1,0,0,0,45,0,0
307,26,3,224563,12,6,6,0,0,0,0,40,0,0
308,47,3,178686,10,6,13,0,0,0,0,40,0,0
309,55,2,98545,5,0,6,0,0,0,0,40,0,0
310,53,3,242606,8,0,0,0,0,0,0,40,0,0
311,17,3,270942,2,6,13,0,0,0,0,48,6,0
312,30,3,94235,8,6,5,0,0,0,0,40,0,0
313,49,3,71195,13,6,8,0,0,0,0,60,0,0
314,19,3,104112,8,6,9,1,0,0,0,30,10,0
315,45,3,261192,8,0,13,1,0,0,0,40,0,0
316,26,3,94936,11,6,9,0,0,0,0,40,0,0
317,38,3,296478,10,0,5,0,0,7298,0,40,0,1
318,36,0,119272,8,0,12,0,0,7298,0,40,0,1
319,33,3,85043,8,6,4,0,0,0,0,20,0,0
320,22,0,293364,9,6,12,1,1,0,0,40,0,0
321,43,4,241895,12,6,9,0,0,0,0,42,0,0
322,56,3,101128,11,2,13,0,0,0,0,25,39,0
323,31,3,156464,12,6,8,0,0,0,0,25,0,0
324,33,3,117963,12,0,7,0,0,0,0,40,0,1
325,26,3,192262,8,0,13,0,0,0,0,40,0,0
326,33,3,111363,12,0,7,0,0,0,0,40,0,1
327,46,2,329752,6,0,0,0,0,0,0,30,0,0
328,38,1,95432,8,0,6,0,0,0,0,40,0,1
329,65,3,161400,6,5,13,4,0,0,0,40,0,0
330,40,3,96129,10,0,10,0,0,0,0,40,0,1
331,42,3,111949,8,0,6,0,1,0,0,35,0,0
332,26,4,117125,4,0,5,0,0,0,0,40,30,0
333,36,3,348022,5,0,13,0,1,0,0,24,0,0
334,62,3,270092,13,0,8,0,0,0,0,40,0,1
335,43,3,180609,12,0,0,0,0,0,0,45,0,0
336,43,3,174575,12,3,7,0,0,0,1564,45,0,1
337,22,3,410439,8,2,9,0,0,0,0,55,0,0
338,28,3,92262,8,0,5,0,0,0,0,40,0,0
339,56,4,183081,9,0,9,0,0,0,0,45,0,0
340,22,3,362589,11,6,9,0,1,0,0,15,0,0
341,57,3,212448,12,3,7,0,1,0,0,45,0,1
342,39,3,481060,8,3,9,0,1,0,0,40,0,0
343,26,1,185885,9,6,6,0,1,0,0,15,0,0
344,17,3,89821,6,6,13,0,0,0,0,10,0,0
345,40,0,184018,10,0,2,0,0,0,0,38,0,1
346,45,3,256649,8,0,2,1,0,0,0,40,0,0
347,44,3,160323,8,6,5,1,0,0,0,40,0,0
348,20,2,350845,9,6,6,0,1,0,0,10,0,0
349,33,3,267404,8,0,5,0,1,0,0,40,0,0
350,23,3,35633,9,6,9,0,0,0,0,40,0,0
351,46,4,80914,13,3,7,0,0,0,0,30,0,0
352,38,3,172927,8,0,9,0,0,0,0,50,0,0
353,54,3,174319,8,3,0,0,0,0,0,40,0,0
354,46,3,214955,2,3,5,0,1,0,2339,45,0,0
355,25,3,344991,9,0,5,0,0,0,0,40,0,0
356,46,3,108699,9,3,9,0,1,0,0,40,0,0
357,36,2,117312,9,0,0,0,1,0,0,40,0,0
358,23,3,396099,8,6,13,0,1,0,0,25,0,0
359,29,3,134152,8,4,2,0,0,0,0,40,0,0
360,44,3,162028,9,0,6,0,1,0,2415,6,0,1
361,19,3,25429,9,6,6,0,1,0,0,16,0,0
362,19,3,232392,8,6,13,0,1,0,0,40,0,0
363,35,3,220098,8,0,13,0,1,0,0,40,0,1
364,27,3,301302,12,6,5,0,0,0,0,50,0,0
365,46,4,277946,11,4,5,0,0,0,0,40,0,0
366,34,3,196164,8,6,13,0,1,0,0,35,0,0
367,44,3,115562,9,0,10,0,0,0,0,40,0,0
368,45,3,96975,9,3,3,0,1,0,0,40,0,0
369,25,3,86872,12,0,7,0,0,0,0,55,0,1
370,52,5,132178,12,0,7,0,0,0,0,50,0,1
371,20,3,416103,9,6,3,0,0,0,0,40,0,0
372,28,3,108574,9,6,13,0,1,0,0,40,0,0
373,50,0,288353,12,0,12,0,0,0,0,40,0,1
374,34,3,227689,10,3,10,0,1,0,0,64,0,0
375,28,3,166481,3,0,3,4,0,0,2179,40,3,0
376,41,3,445382,13,0,7,0,0,0,1977,65,0,1
377,28,3,110145,8,0,6,0,0,0,0,40,0,0
378,46,4,317253,8,0,5,0,0,0,0,25,0,0
379,32,3,364657,9,0,7,0,0,0,0,50,0,0
380,41,2,42346,9,3,13,1,1,0,0,24,0,0
381,24,3,241951,8,6,3,1,1,0,0,40,0,0
382,33,3,118500,9,3,7,0,1,0,0,40,0,0
383,46,3,188386,15,0,7,0,0,15024,0,60,0,1
384,31,0,1033222,9,0,2,0,0,0,0,40,0,0
385,35,3,92440,7,3,5,0,0,0,0,50,0,1
386,52,3,190762,1,0,2,0,0,0,0,40,6,0
387,30,3,426017,6,6,13,0,1,0,0,19,0,0
388,34,2,243867,6,4,2,1,0,0,0,40,0,0
389,34,0,240283,8,3,0,0,1,0,0,40,0,0
390,20,3,61777,9,0,9,0,0,0,0,30,0,0
391,17,3,175024,6,6,3,0,0,2176,0,18,0,0
392,32,0,92003,12,0,7,0,1,0,0,40,0,1
393,29,3,188401,8,3,4,0,0,0,0,40,0,0
394,33,3,228528,5,6,5,0,1,0,0,35,0,0
395,25,3,133373,8,0,0,0,0,0,0,60,0,0
396,36,1,255191,13,6,8,0,0,0,1408,40,0,0
397,23,3,204653,8,6,3,0,0,0,0,72,11,0
398,63,5,222289,8,0,7,0,0,0,0,40,0,1
399,47,2,287480,13,0,8,0,0,0,0,40,0,0
400,40,4,204116,12,2,8,0,1,2174,0,40,0,0
401,30,3,29662,11,0,13,0,1,0,0,25,0,1
402,27,3,116358,9,6,5,2,0,0,1980,40,18,0
403,33,3,208405,13,0,8,0,0,0,0,50,0,1
404,34,2,284843,8,6,4,1,0,594,0,60,0,0
405,34,2,117018,9,6,12,0,1,0,0,40,0,0
406,23,3,81281,9,0,6,0,0,0,0,40,0,0
407,42,2,340148,9,0,6,0,1,0,0,40,0,0
408,29,3,363425,12,6,8,0,0,0,0,40,0,0
409,45,3,45857,8,3,6,0,1,0,0,28,0,0
410,24,1,191073,8,6,11,0,0,0,0,40,0,0
411,44,3,116632,9,0,8,0,0,0,0,40,0,1
412,27,3,405855,4,6,5,0,0,0,0,40,6,0
413,20,3,298227,9,6,9,0,0,0,0,35,0,0
414,44,3,290521,8,5,7,1,1,0,0,40,0,0
415,51,3,56915,8,0,5,3,0,0,0,40,0,0
416,20,3,146538,8,0,2,0,0,0,0,40,0,0
417,19,3,206399,8,6,2,1,1,0,0,40,0,0
418,45,5,197332,9,0,5,0,0,0,0,55,0,1
419,60,3,245062,8,0,5,0,0,0,0,40,0,1
420,44,4,234885,8,0,9,0,1,0,0,40,0,1
421,40,3,72887,10,0,2,2,0,0,0,40,0,1
422,30,3,180374,8,0,7,0,1,0,0,40,0,0
423,38,3,351299,9,0,0,1,0,0,0,50,0,0
424,23,3,54012,8,0,0,0,0,0,0,60,0,0
425,44,3,116632,11,6,4,0,0,0,0,40,0,0
426,54,2,288825,8,0,0,1,0,0,0,40,0,0
427,32,3,132601,12,0,8,0,0,0,0,50,0,0
428,50,3,193374,1,2,5,0,0,0,0,40,0,0
429,24,3,170070,12,6,10,0,1,0,0,20,0,0
430,37,3,126708,8,0,6,0,1,0,0,60,0,0
431,52,3,35598,8,3,0,0,0,0,0,40,0,0
432,38,3,33983,9,0,0,0,0,0,0,40,0,0
433,49,3,192776,13,0,7,0,0,0,1977,45,0,1
434,30,3,118551,12,0,10,0,1,0,0,16,0,1
435,60,3,201965,9,6,8,0,0,0,0,40,0,1
436,35,3,285020,8,6,5,0,0,0,0,40,0,0
437,30,3,303990,8,6,0,0,0,0,0,60,0,0
438,67,3,49401,10,3,13,0,1,0,0,24,0,0
439,46,3,279196,12,6,5,0,1,0,0,40,0,0
440,17,3,211870,4,6,13,0,0,0,0,6,0,0
441,22,3,281432,9,6,3,0,0,0,0,30,0,0
442,27,3,161155,5,6,13,0,0,0,0,40,0,0
443,23,3,197904,8,6,13,0,1,0,0,35,0,0
444,33,3,111746,11,0,5,0,0,0,0,45,30,0
445,43,4,170721,9,0,5,0,0,0,0,20,0,0
446,28,0,70100,12,6,8,0,0,0,0,20,0,0
447,41,3,193626,8,2,5,0,1,0,0,40,0,0
448,25,3,189775,9,2,6,1,1,0,0,20,0,0
449,59,2,286967,8,0,0,0,0,0,0,45,0,0
450,45,2,164427,12,3,8,0,1,0,0,40,0,0
451,38,3,91039,12,0,9,0,0,15024,0,60,0,1
452,40,3,347934,8,6,13,0,1,0,0,35,0,0
453,46,1,371373,8,3,6,0,0,0,0,40,0,0
454,35,3,32220,11,6,7,0,1,0,0,60,0,0
455,34,3,187251,8,3,8,0,1,0,0,25,0,0
456,33,3,178107,12,6,5,0,0,0,0,20,0,0
457,41,3,343121,8,3,6,0,1,0,0,36,0,0
458,20,3,262749,9,6,2,0,0,0,0,40,0,0
459,23,3,403107,2,6,13,0,0,0,0,40,12,0
460,26,3,64293,9,6,8,0,1,0,0,35,0,0
461,23,2,324960,8,6,4,0,0,0,0,40,29,0
462,62,2,114060,8,0,0,0,0,0,0,40,0,0
463,52,3,48925,9,0,6,0,0,0,0,40,0,0
464,58,3,180980,9,3,13,0,1,0,0,42,31,0
465,25,3,181054,12,6,9,0,1,0,0,40,0,0
466,24,3,388093,12,6,7,1,0,0,0,40,0,0
467,19,3,249609,9,6,12,0,0,0,0,8,0,0
468,43,3,112131,9,0,7,0,0,0,0,40,0,0
469,47,2,543162,8,4,6,1,1,0,0,40,0,0
470,39,3,91996,8,3,13,0,1,0,0,40,0,0
471,49,3,141944,10,2,3,0,0,0,1380,42,0,0
472,32,3,37070,10,6,5,0,0,0,0,45,0,0
473,34,3,337587,9,0,8,0,0,0,0,50,0,1
474,28,3,189346,8,3,5,0,0,0,0,45,0,0
475,25,3,267044,9,6,6,3,1,0,0,20,0,0
476,34,3,108116,12,0,8,0,0,0,0,50,0,1
477,38,5,99146,12,0,7,0,0,15024,0,80,0,1
478,50,3,196232,8,0,7,0,0,7688,0,50,0,1
479,24,2,248344,9,3,3,1,0,0,0,50,0,0
