algo,no,entropy,cm,dm,discern,precision,ilm,hellinger,bivariate_corr,avg_eq_size,ambiguity,granularity,dse,auroc,lr_acc
datafly_shuffled,24,0.7658296611614772,0.5723014256619144,0.4,0.2439488986873476,0.3572075130119937,0.21873727087576372,0.26741499550072306,0.4751308748879939,0.0625,0.10412423625254584,0.20390844728930269,0.31838038407125163,0.5856373740269395,0.4542372881355932
mondrian,24,0.3945741505932232,0.4317718940936864,0.8666666666666667,0.01566693352026912,0.6519574564381081,0.1235422795504262,0.22276568027188728,0.051733174066014256,0.005917159763313609,0.005827966548922267,0.10235024084311252,0.2643316875784222,0.6865842495087677,0.511864406779661
datafly,25,0.8053586908752008,0.5675492192803802,0.3333333333333333,0.3398336842988225,0.3931507882628046,0.18712378366146187,0.17063583856612324,0.4785274424451186,0.07142857142857142,0.0895918194161575,0.2004412763068568,0.2985923302473229,0.5859643001786173,0.4610169491525424
datafly_shuffled,25,0.8119461593089521,0.5417515274949084,0.3333333333333333,0.3613423611888858,0.3922456060948932,0.18751602926755676,0.2090605378873136,0.4906774545836176,0.07142857142857142,0.0902919212491514,0.20088578540717034,0.3273678851205541,0.6279967582303968,0.42372881355932196
mondrian,25,0.3360726257944884,0.41004752206381534,0.8333333333333334,0.01339291681126998,0.6796912323049458,0.12345930451836767,0.19215439130185366,0.04424683275646747,0.004784688995215311,0.003367251145621181,0.08482041832347331,0.2392553521744191,0.6658203135996961,0.48813559322033895
datafly,26,0.8586812176792235,0.572980312287848,0.26666666666666666,0.4603897537434398,0.2819642453043675,0.22047974654899305,0.26741499550072306,0.4429051947148458,0.125,0.17846232179226068,0.22427504606730675,0.3065463387698734,0.5578015813717068,0.4372881355932203
datafly_shuffled,26,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
mondrian,26,0.3980602099954277,0.4249830278343517,0.7666666666666667,0.019987288735136968,0.5747655326745618,0.14260390736969145,0.2565964637293617,0.04110406621662974,0.006711409395973154,0.006002246160047522,0.11469951184818802,0.23188390977197676,0.6683890049941899,0.4983050847457627
datafly,27,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
datafly_shuffled,27,0.8079628191941659,0.5390359809911744,0.3333333333333333,0.3517033694069628,0.3701189308792841,0.17958059892886774,0.1867046591026822,0.4896859160910346,0.06666666666666668,0.06313645621181263,0.190540846345327,0.3188031771896569,0.6360101689381428,0.4406779661016949
mondrian,27,0.4458407018914127,0.4276985743380856,0.7666666666666667,0.03393833976501213,0.4530436750396018,0.1902692916949536,0.2731762807139864,0.03205041560757875,0.005076142131979696,0.01465531586791412,0.14151553357256005,0.28404553734963056,0.6674822218082395,0.464406779661017
datafly,28,0.7720807304972542,0.5641547861507128,0.3333333333333333,0.2494574207193617,0.3693646124060246,0.17810967790601195,0.2090605378873136,0.4940548167943273,0.07142857142857142,0.06504582484725051,0.19073481395273656,0.3147380301445885,0.6046316352209139,0.4305084745762712
datafly_shuffled,28,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
mondrian,28,0.4552946227618292,0.4738628649015614,0.7666666666666667,0.021621594217526702,0.559654019260265,0.15939503658444598,0.2496620962566675,0.0518637137669716,0.007874015748031496,0.009470269539205704,0.12438981023502407,0.28623926680078593,0.5824788841013501,0.4203389830508473
datafly,29,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
datafly_shuffled,29,0.795884207975096,0.5675492192803802,0.3333333333333333,0.32427782455781345,0.3956023233008976,0.19597193935279475,0.2090605378873136,0.0,0.07142857142857142,0.08619738628649015,0.1995037662043772,0.30935853097851473,0.5843917614383042,0.4372881355932203
mondrian,29,0.37452096391977735,0.4480651731160896,0.9,0.015816260924751434,0.6478338487842901,0.13238289205702647,0.22063844083427406,0.027634349699022624,0.005076142131979696,0.004233635451141378,0.10047522063815342,0.2624957232432425,0.6626726356729318,0.5220338983050847
datafly,30,0.7229828160523181,0.5539714867617108,0.4,0.14608598585353286,0.3588670136531643,0.1897638983178698,0.2580320896154729,0.4891301060137282,0.0625,0.06538526816021724,0.1913975366113859,0.2838609491290443,0.6198208111584286,0.4508474576271186
datafly_shuffled,30,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
mondrian,30,0.4833407983133733,0.4799728445349626,0.8333333333333334,0.03217590768248016,0.5668954766035553,0.15514822357999544,0.18491473281919932,0.03687190254540359,0.0064516129032258064,0.009814022191106586,0.12513335273009407,0.2775494086327665,0.6819637148633576,0.4983050847457627
datafly,31,0.7581320443151085,0.5566870332654447,0.3333333333333333,0.2137976678193452,0.42253149279625857,0.1754016745870106,0.2090605378873136,0.4897901575812519,0.0625,0.05622029871011541,0.18790611967801374,0.2846707141240835,0.5750329059859589,0.4305084745762712
datafly_shuffled,31,0.675718351523563,0.5403937542430414,0.4666666666666667,0.11858301197983713,0.4510698750345729,0.15655879912499054,0.226738844119583,0.4755908931356078,0.037037037037037035,0.03370035641547862,0.16769307858920893,0.2640303219642582,0.6066854955141289,0.4372881355932203
mondrian,31,0.3592263718037709,0.41819416157501704,0.8333333333333334,0.020988335409629497,0.6495184933745695,0.1217319152146036,0.21456341465986498,0.033430530407588005,0.004032258064516129,0.0031764800258825532,0.09481783208870784,0.22322993278631326,0.6481465604686073,0.4677966101694915
datafly,32,0.8099464808506587,0.5566870332654447,0.26666666666666666,0.27798172029778834,0.2592592592592593,0.21111111111111108,0.2579704185640458,0.002793473510747657,0.125,0.125,0.21428571428571427,0.31110135811670275,0.6031863629025899,0.43389830508474575
datafly_shuffled,32,0.7434834110101406,0.5587236931432451,0.4,0.1853646238769911,0.3656181639888361,0.21396243494003167,0.26741499550072306,0.005160883817320067,0.0625,0.09127842837746096,0.2004493582904988,0.32651738963631544,0.5720653072623323,0.43389830508474575
mondrian,32,0.4648294358311656,0.44059742023082143,0.7666666666666667,0.039177703759317416,0.5187448140604962,0.16843931507882634,0.2302300746136633,0.053352978110929164,0.006024096385542168,0.024239037041751527,0.1306371835903404,0.2743849841610649,0.6563462684821443,0.4610169491525424
datafly,33,0.8119461593089521,0.5417515274949084,0.3333333333333333,0.3613423611888858,0.3922456060948932,0.18751602926755676,0.2090605378873136,0.4906774545836176,0.07142857142857142,0.0902919212491514,0.20088578540717034,0.3273678851205541,0.6279967582303968,0.42372881355932196
datafly_shuffled,33,0.7725646307903001,0.5587236931432451,0.3333333333333333,0.25873784237570685,0.3701189308792841,0.1778607528098363,0.15673202919083914,0.4807089059891858,0.06666666666666668,0.06313645621181263,0.190540846345327,0.2878309044707448,0.6041820591571162,0.4305084745762712
mondrian,33,0.4810507897338501,0.4480651731160896,0.8,0.04677957477638912,0.4851776420004526,0.17572603153051225,0.18979325227778385,0.03012093308310576,0.00684931506849315,0.010753126591140529,0.13069375747583487,0.2590085627968445,0.6498308154355991,0.48813559322033895
datafly,34,0.8956340326580091,0.572980312287848,0.13333333333333333,0.5387313346505486,0.2222222222222222,0.2333333333333333,0.26741499550072306,0.0,0.25,0.25,0.2380952380952381,0.32614010895885404,0.5696111881263323,0.4372881355932203
datafly_shuffled,34,0.8956340326580091,0.572980312287848,0.13333333333333333,0.5387313346505486,0.2222222222222222,0.2333333333333333,0.26741499550072306,0.0,0.25,0.25,0.2380952380952381,0.32614010895885404,0.5696111881263323,0.4372881355932203
mondrian,34,0.4120739863731314,0.4799728445349626,0.7333333333333333,0.016838508403584043,0.5311407809710593,0.1630459379950215,0.2429155078691705,0.04500315857882233,0.009615384615384614,0.008921657544127631,0.12731548831345166,0.2395609548884737,0.6602249325047628,0.4915254237288136
datafly,35,0.7725646307903001,0.5587236931432451,0.3333333333333333,0.25873784237570685,0.3701189308792841,0.1778607528098363,0.15673202919083914,0.4807089059891858,0.06666666666666668,0.06313645621181263,0.190540846345327,0.2878309044707448,0.6041820591571162,0.4305084745762712
datafly_shuffled,35,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
mondrian,35,0.3400192366059491,0.4263408010862186,0.8333333333333334,0.010736363850047632,0.7006864298106661,0.11866183902843774,0.22287279227581708,0.04201819601069206,0.004629629629629629,0.003381422240962322,0.08533766527656549,0.24928237130142544,0.6744419922721278,0.4779661016949153
datafly,36,0.7725646307903001,0.5587236931432451,0.3333333333333333,0.25873784237570685,0.3701189308792841,0.1778607528098363,0.15673202919083914,0.4807089059891858,0.06666666666666668,0.06313645621181263,0.190540846345327,0.2878309044707448,0.6041820591571162,0.4305084745762712
datafly_shuffled,36,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
mondrian,36,0.4081030544487155,0.439918533604888,0.8333333333333334,0.015660481101556926,0.6502225239496116,0.1263785170098816,0.2328190148275367,0.08142377995304319,0.006211180124223602,0.005486555028269263,0.10654479035334433,0.2493460010311053,0.6452332941194672,0.4610169491525424
datafly,37,0.8119461593089521,0.5417515274949084,0.3333333333333333,0.3613423611888858,0.3922456060948932,0.18751602926755676,0.2090605378873136,0.4906774545836176,0.07142857142857142,0.0902919212491514,0.20088578540717034,0.3273678851205541,0.6279967582303968,0.42372881355932196
datafly_shuffled,37,0.7733454392932304,0.5498981670061099,0.4,0.2427948375119658,0.3602625028286943,0.2070377913555103,0.26741499550072306,0.0035109407085742545,0.06666666666666668,0.09844916836388323,0.20274464164484526,0.29839032718147845,0.5953651017182992,0.4813559322033898
mondrian,37,0.4037878433210951,0.4467073998642227,0.8666666666666667,0.018534572750790537,0.5673732116366197,0.1536169570792789,0.20963304207044695,0.022450742212875702,0.004484304932735426,0.003959619505261371,0.11125658681666828,0.2628971200275876,0.6760940165527919,0.4847457627118644
datafly,38,0.8256287564702504,0.5675492192803802,0.26666666666666666,0.3555241230586861,0.2592592592592593,0.2111111111111111,0.26741499550072306,0.0036867527611210704,0.125,0.125,0.21428571428571427,0.2959728874831362,0.5835118188405191,0.4372881355932203
datafly_shuffled,38,0.7720807304972542,0.5641547861507128,0.3333333333333333,0.2494574207193617,0.3693646124060246,0.17810967790601195,0.2090605378873136,0.4940548167943273,0.07142857142857142,0.06504582484725051,0.19073481395273656,0.3147380301445885,0.6046316352209139,0.4305084745762712
mondrian,38,0.4766428329866893,0.4521384928716904,0.8,0.029507371657935162,0.5740112142013025,0.14588519272836986,0.1996334868726332,0.055946586367575366,0.008547008547008546,0.009702808097844537,0.1203326544467074,0.27273931372173504,0.6953702797727234,0.5016949152542373
datafly,39,0.7569068108221445,0.5410726408689749,0.3333333333333333,0.20517723641984786,0.3703703703703704,0.17777777777777773,0.2090605378873136,0.0,0.07142857142857142,0.0625,0.19047619047619047,0.305204249944984,0.6044075276197627,0.4440677966101695
datafly_shuffled,39,0.7554470509318493,0.5655125594025797,0.3333333333333333,0.2075148555418672,0.4143848532850569,0.17866033039149132,0.22658528584988102,0.4856271375560082,0.06666666666666668,0.06538526816021724,0.1913975366113859,0.2922817156391277,0.5974415657196467,0.4372881355932203
mondrian,39,0.4322490072164117,0.4426340801086219,0.8333333333333334,0.02274800216985624,0.5315430841567976,0.1572150561967262,0.1850375051980257,0.030913180355672476,0.004672897196261682,0.006438815342837746,0.12519800859923058,0.24746271154294236,0.6825677477348782,0.4779661016949153
datafly,40,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
datafly_shuffled,40,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
mondrian,40,0.39410557937827934,0.4358452138492872,0.8,0.01900467754267929,0.5952829951472178,0.14896281209926834,0.20802281936928305,0.029582531113808232,0.004484304932735426,0.0035543759016463,0.10685998771538488,0.2561109198292498,0.6637214542576843,0.4847457627118644
datafly,41,0.7229828160523181,0.5539714867617108,0.4,0.14608598585353286,0.3403610671092001,0.1897638983178698,0.2580320896154729,0.4891301060137282,0.0625,0.06538526816021724,0.1913975366113859,0.2838609491290443,0.6198208111584286,0.4508474576271186
datafly_shuffled,41,0.7669813305286347,0.5668703326544468,0.3333333333333333,0.24676768389047665,0.4043147016670439,0.1905634758995248,0.2090605378873136,0.492741237997453,0.06666666666666668,0.07703241683638833,0.19565674199075425,0.317833062554722,0.5969936312632398,0.4508474576271186
mondrian,41,0.3987950851456332,0.4419551934826884,0.9,0.02100861443986784,0.5949561238088055,0.15044127630685666,0.21326231117440156,0.03659977194536482,0.004347826086956522,0.00530997572184742,0.11461061002812532,0.2729908478078608,0.5917246311644665,0.42372881355932196
datafly,42,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
datafly_shuffled,42,0.8117945885016665,0.5716225390359809,0.26666666666666666,0.2840995350110544,0.2777777777777778,0.2222222222222222,0.26741499550072306,0.002855846722175293,0.125,0.125,0.21428571428571427,0.31879406555134576,0.5730533052517015,0.4372881355932203
mondrian,42,0.5010929393667274,0.4507807196198234,0.7666666666666667,0.030568333649040963,0.4942546076286742,0.17114731839782754,0.18814117954396006,0.04268828790464305,0.010204081632653062,0.009351265487101156,0.13210810461319628,0.2620917745579143,0.6727892521498656,0.4711864406779661
datafly,43,0.8053586908752008,0.5675492192803802,0.3333333333333333,0.3398336842988225,0.3931507882628046,0.18712378366146187,0.17063583856612324,0.4785274424451186,0.07142857142857142,0.0895918194161575,0.2004412763068568,0.2985923302473229,0.5859643001786173,0.4610169491525424
datafly_shuffled,43,0.7690957715830593,0.5648336727766463,0.3333333333333333,0.24196431904629565,0.3701189308792838,0.18896432073621486,0.2090605378873136,0.4848877748247656,0.0625,0.06313645621181263,0.190540846345327,0.30718261933085417,0.5662647215930751,0.4169491525423729
mondrian,43,0.4117798159917128,0.44738628649015616,0.8,0.025343718040363568,0.5265394382841768,0.17466244248321644,0.24639921588222405,0.0408319311336308,0.004854368932038835,0.006177188746393415,0.1245514499078654,0.2748949980074177,0.6416277439254721,0.4440677966101695
datafly,44,0.8119461593089521,0.5417515274949084,0.3333333333333333,0.3613423611888858,0.3922456060948932,0.18751602926755676,0.2090605378873136,0.4906774545836176,0.07142857142857142,0.0902919212491514,0.20088578540717034,0.3273678851205541,0.6279967582303968,0.42372881355932196
datafly_shuffled,44,0.7477966021857978,0.5641547861507128,0.4,0.2095833166261777,0.2962962962962963,0.2,0.21279776772660405,0.004444149549045678,0.0625,0.0625,0.19047619047619047,0.30327515630995433,0.593596433400692,0.4372881355932203
mondrian,44,0.4128186486579687,0.4596062457569586,0.7666666666666667,0.02661300097846321,0.5581705262628549,0.15473334841970274,0.18454488346431452,0.03324809165871063,0.006329113924050633,0.005563356563985065,0.11811819092878155,0.2378324013917425,0.6667493306178071,0.5050847457627119
datafly,45,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
datafly_shuffled,45,0.7559446836307755,0.5634758995247794,0.3333333333333333,0.20389689219252727,0.3698674913881975,0.19017877347816248,0.20948241421257704,0.47989389139014704,0.06666666666666668,0.06377291242362526,0.1906055022144635,0.3188202827313132,0.5916861229878662,0.4372881355932203
mondrian,45,0.43448775116336025,0.471826205023761,0.7333333333333333,0.028000271001585912,0.5467048854693117,0.14264162329335447,0.18454062606717486,0.033445305307427585,0.007936507936507936,0.0070848846953496265,0.12149646009116476,0.18853050314851888,0.6156157639729561,0.4576271186440678
datafly,46,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
datafly_shuffled,46,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
mondrian,46,0.3759894373166077,0.4358452138492872,0.8666666666666667,0.013462971643002421,0.6121042971009026,0.14362223730859175,0.31302503476939963,0.07723084176256485,0.0042194092827004225,0.007288500959988118,0.11263052403581934,0.27204116747949497,0.6475127242290762,0.4474576271186441
datafly,47,0.7725646307903001,0.5587236931432451,0.3333333333333333,0.25873784237570685,0.38862487742324814,0.1778607528098363,0.15673202919083914,0.4807089059891858,0.06666666666666668,0.06313645621181263,0.190540846345327,0.2878309044707448,0.6041820591571162,0.4305084745762712
datafly_shuffled,47,0.7569068108221445,0.5410726408689749,0.3333333333333333,0.20517723641984786,0.3703703703703704,0.17777777777777773,0.2090605378873136,0.0,0.07142857142857142,0.0625,0.19047619047619047,0.305204249944984,0.6044075276197627,0.4440677966101695
mondrian,47,0.3714033324617411,0.41615750169721655,0.8333333333333334,0.020883253162030838,0.7050111890573534,0.1050765633250358,0.20715129253431575,0.03836332515224882,0.004081632653061224,0.002949452448765275,0.08692981605405231,0.22424869418547147,0.6972733240785223,0.5186440677966102
datafly,48,0.8099464808506587,0.5566870332654447,0.26666666666666666,0.27798172029778834,0.2592592592592593,0.21111111111111108,0.2579704185640458,0.002793473510747657,0.125,0.125,0.21428571428571427,0.31110135811670275,0.6031863629025899,0.43389830508474575
datafly_shuffled,48,0.7640179375531312,0.5621181262729125,0.3333333333333333,0.22928531627682536,0.3701189308792841,0.18483065550275324,0.2090605378873136,0.4915545542127485,0.06666666666666668,0.06313645621181263,0.190540846345327,0.3188044642627024,0.6020076451588617,0.4508474576271186
mondrian,48,0.3883561247253212,0.4317718940936864,0.8333333333333334,0.015217107758618703,0.6012169671368586,0.13059515727540166,0.19857929745503666,0.05349501525229422,0.005154639175257732,0.004320112281483367,0.11027058481233634,0.2142224499719836,0.6502457395083563,0.4711864406779661
datafly,49,0.7725646307903001,0.5587236931432451,0.3333333333333333,0.25873784237570685,0.3701189308792841,0.1778607528098363,0.15673202919083914,0.4807089059891858,0.06666666666666668,0.06313645621181263,0.190540846345327,0.2878309044707448,0.6041820591571162,0.4305084745762712
datafly_shuffled,49,0.7640179375531312,0.5621181262729125,0.3333333333333333,0.22928531627682536,0.3701189308792841,0.18483065550275324,0.2090605378873136,0.4915545542127485,0.06666666666666668,0.06313645621181263,0.190540846345327,0.3188044642627024,0.6020076451588617,0.4508474576271186
mondrian,49,0.3371332121850844,0.4032586558044807,0.8666666666666667,0.008807090655100245,0.6982977546453446,0.11393226220110135,0.2058956583503921,0.036324763079323384,0.004651162790697674,0.003217708797415988,0.08528109139107103,0.2498914001193993,0.6423044031870647,0.4813559322033898
datafly,50,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
datafly_shuffled,50,0.8099464808506587,0.5566870332654447,0.26666666666666666,0.27798172029778834,0.2592592592592593,0.21111111111111108,0.2579704185640458,0.002793473510747657,0.125,0.125,0.21428571428571427,0.31110135811670275,0.6031863629025899,0.43389830508474575
mondrian,50,0.3938437625319214,0.4372029871011541,0.8333333333333334,0.014671417490387046,0.6402655201025873,0.1216187674436147,0.2942071695514453,0.03784582917263004,0.005555555555555557,0.00601322668713934,0.10644780654963956,0.2491289488065535,0.6752581307819896,0.4813559322033898
datafly,51,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
datafly_shuffled,51,0.8099464808506587,0.5566870332654447,0.26666666666666666,0.27798172029778834,0.2592592592592593,0.21111111111111108,0.2579704185640458,0.002793473510747657,0.125,0.125,0.21428571428571427,0.31110135811670275,0.6031863629025899,0.43389830508474575
mondrian,51,0.4004002367022762,0.4378818737270876,0.8333333333333334,0.01526043114140061,0.5728043046440874,0.15431093007467758,0.2614547136846001,0.02709560914608087,0.00558659217877095,0.005685136824826035,0.117924223321372,0.25555110817789284,0.6183704698523339,0.4406779661016949
datafly,52,0.7725646307903001,0.5587236931432451,0.3333333333333333,0.25873784237570685,0.3701189308792841,0.1778607528098363,0.15673202919083914,0.4807089059891858,0.06666666666666668,0.06313645621181263,0.190540846345327,0.2878309044707448,0.6041820591571162,0.4305084745762712
datafly_shuffled,52,0.828123309219677,0.5695858791581806,0.3333333333333333,0.3783481715919361,0.3899449347514521,0.1884362978049332,0.15673202919083914,0.4900047327272205,0.09090909090909093,0.09288017651052274,0.20187178741150227,0.3158581304541753,0.6031209456025657,0.4305084745762712
mondrian,52,0.40391919310582497,0.4310930074677529,0.8666666666666667,0.023475281936131197,0.6279198410902416,0.14246813004450473,0.21780737396202804,0.04837884879969759,0.0041666666666666675,0.006213983871138832,0.10465360618110107,0.2962723514215969,0.652861729648328,0.4915254237288136
datafly,53,0.7725646307903001,0.5587236931432451,0.3333333333333333,0.25873784237570685,0.3701189308792841,0.1778607528098363,0.15673202919083914,0.4807089059891858,0.06666666666666668,0.06313645621181263,0.190540846345327,0.2878309044707448,0.6041820591571162,0.4305084745762712
datafly_shuffled,53,0.7472444512944304,0.5519348268839104,0.4,0.1954598938392767,0.2960951447034271,0.19593422342913172,0.2170754481989648,0.4902023358466662,0.0625,0.06313645621181263,0.190540846345327,0.2959808363985281,0.6345398901155533,0.43389830508474575
mondrian,53,0.3618356890853992,0.4120841819416157,0.8666666666666667,0.012840774124326123,0.6919363355208571,0.11602926755676245,0.2417086470010654,0.023048432971366484,0.0037735849056603774,0.004397887562054482,0.09156887466459768,0.2710109491079779,0.6916055736143017,0.511864406779661
datafly,54,0.749384024668566,0.5498981670061099,0.4,0.19826946130138834,0.330756078549697,0.193588292977295,0.26741499550072306,0.4917254285087802,0.06666666666666668,0.07656568228105906,0.1954789383506288,0.2813406211809251,0.6215423058861296,0.43389830508474575
datafly_shuffled,54,0.8256287564702504,0.5675492192803802,0.26666666666666666,0.3555241230586861,0.2592592592592593,0.2111111111111111,0.26741499550072306,0.0036867527611210704,0.125,0.125,0.21428571428571427,0.2959728874831362,0.5835118188405191,0.4372881355932203
mondrian,54,0.4706377006257474,0.4758995247793618,0.7666666666666667,0.032789809234240776,0.4871891579291443,0.17212793241306476,0.2248208676325171,0.046084153676323215,0.008333333333333333,0.01095085895069586,0.13935764394012867,0.2532064672877141,0.5443376642124454,0.4033898305084746
datafly,55,0.8099464808506587,0.5566870332654447,0.26666666666666666,0.27798172029778834,0.2592592592592593,0.21111111111111108,0.2579704185640458,0.002793473510747657,0.125,0.125,0.21428571428571427,0.31110135811670275,0.6031863629025899,0.43389830508474575
datafly_shuffled,55,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
mondrian,55,0.4109315740678191,0.4426340801086219,0.8,0.01826910180948865,0.5781599658042291,0.15967413441955194,0.2712713511771538,0.047841073179565534,0.007194244604316547,0.005434076395960625,0.11483690557010312,0.2738880978727438,0.6529306009334123,0.4474576271186441
datafly,56,0.7659412496758508,0.5627970128988459,0.3333333333333333,0.2336711174529169,0.40503130421664013,0.182401750018858,0.2090605378873136,0.4926984992843608,0.06666666666666668,0.07590801086218603,0.19540620049785015,0.3051012470888162,0.5786376958144809,0.4305084745762712
datafly_shuffled,56,0.7090237052830635,0.5498981670061099,0.3,0.14546931897946702,0.4303764049181564,0.169540620049785,0.15673202919083914,0.486593260523615,0.047619047619047616,0.04013917175831636,0.18160217243720295,0.2817857397760241,0.5979469845100764,0.4372881355932203
mondrian,56,0.37109759453981134,0.4243041412084182,0.8666666666666667,0.015082528739764275,0.6784340348495135,0.11455080334917395,0.2114490843482017,0.05386905766048293,0.0041666666666666675,0.003418217365707739,0.09706462354120196,0.2393777779660125,0.6742926605504617,0.5050847457627119
datafly,57,0.8053586908752008,0.5675492192803802,0.3333333333333333,0.3398336842988225,0.3931507882628046,0.18712378366146187,0.17063583856612324,0.4785274424451186,0.07142857142857142,0.0895918194161575,0.2004412763068568,0.2985923302473229,0.5859643001786173,0.4610169491525424
