,age_min,age_max,wife_ed_min,wife_ed_max,husb_ed_min,husb_ed_max,no_kids_min,no_kids_max,wife_rel_min,wife_rel_max,wife_works_min,wife_works_max,husb_occupation_min,husb_occupation_max,SOL_index_min,SOL_index_max,media_exp_min,media_exp_max,class
137,16,32,3,3,1,3,0,2,0,1,0,1,1,4,1,2,0,1,1
138,16,32,4,4,1,4,0,2,0,1,0,1,3,4,1,4,0,1,1
139,16,25,4,4,1,4,0,2,0,1,0,1,1,1,1,4,0,1,1
140,33,39,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
141,16,32,4,4,1,4,0,2,0,1,0,1,3,4,1,4,0,1,1
142,40,49,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
143,33,49,4,4,1,4,0,4,0,1,0,1,3,4,1,4,0,1,1
144,16,32,1,3,4,4,0,2,0,1,0,1,1,4,4,4,0,1,1
145,33,39,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
146,33,49,4,4,1,4,0,4,0,1,0,1,2,2,1,4,0,1,1
147,40,49,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
148,26,32,4,4,1,4,0,2,0,1,0,0,1,2,1,4,0,1,1
149,33,49,4,4,1,4,5,16,0,1,0,1,1,1,1,4,0,1,1
150,33,49,4,4,1,4,0,4,0,1,0,1,2,2,1,4,0,1,1
151,16,32,1,2,1,3,3,16,0,1,0,1,1,4,1,3,0,1,1
152,39,49,1,3,4,4,0,4,0,1,0,1,1,4,1,4,0,1,1
153,16,25,4,4,1,4,0,2,0,1,0,1,2,2,1,4,0,1,1
154,42,49,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
155,33,49,1,3,1,2,6,16,0,1,0,1,1,4,1,3,0,1,1
156,33,49,4,4,1,4,0,4,0,1,0,1,2,2,1,4,0,1,1
157,16,32,1,3,4,4,3,16,0,1,0,1,1,4,1,3,0,1,1
158,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
159,16,32,1,2,1,3,0,2,0,1,0,1,1,4,1,2,0,1,1
160,16,32,1,2,1,3,3,16,0,1,0,1,1,4,1,3,0,1,1
161,26,32,4,4,1,4,0,2,0,1,0,0,1,2,1,4,0,1,1
162,42,49,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
163,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
164,33,49,4,4,1,4,0,4,0,1,0,1,2,2,1,4,0,1,1
165,33,38,1,3,4,4,0,4,0,1,0,1,1,4,1,4,0,1,1
166,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
167,26,32,4,4,1,4,0,2,0,1,1,1,1,2,1,4,0,1,1
168,16,25,4,4,1,4,0,2,0,1,0,1,2,2,1,4,0,1,1
169,16,32,1,3,4,4,0,2,0,1,0,1,1,4,4,4,0,1,1
170,40,49,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
171,33,49,1,3,1,2,6,16,0,1,0,1,1,4,1,3,0,1,1
172,16,32,1,3,4,4,0,2,0,1,0,1,1,4,4,4,0,1,1
173,16,32,3,3,1,3,0,2,0,1,0,1,1,4,3,4,0,1,1
174,16,32,3,3,1,3,0,2,0,1,0,1,1,4,1,2,0,1,1
175,16,32,1,3,4,4,0,2,0,1,0,1,1,4,4,4,0,1,1
176,26,32,4,4,1,4,0,2,0,1,1,1,1,2,1,4,0,1,1
177,16,32,1,3,4,4,3,16,0,1,0,1,1,4,4,4,0,1,1
178,39,49,1,3,4,4,0,4,0,1,0,1,1,4,1,4,0,1,1
179,33,49,1,3,1,3,6,16,0,1,0,1,1,4,4,4,0,1,1
180,33,39,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
181,16,25,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
182,33,49,1,3,3,3,6,16,0,1,0,1,1,4,1,3,0,1,1
183,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
184,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
185,33,38,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
186,16,25,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
187,33,38,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
188,16,32,3,3,1,3,0,2,0,1,0,1,1,4,1,2,0,1,1
189,16,32,3,3,1,3,3,16,0,1,0,1,1,4,1,3,0,1,1
190,16,32,1,2,1,3,3,16,0,1,0,1,1,4,1,3,0,1,1
191,16,32,1,3,4,4,3,16,0,1,0,1,1,4,1,3,0,1,1
192,33,49,1,3,1,2,6,16,0,1,0,1,1,4,1,3,0,1,1
193,16,32,3,3,1,3,0,2,0,1,0,1,1,4,3,4,0,1,1
194,16,25,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
195,33,49,1,3,1,2,6,16,0,1,0,1,1,4,1,3,0,1,1
196,16,32,1,2,1,3,3,16,0,1,0,1,1,4,1,3,0,1,1
197,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
198,16,32,1,2,1,3,3,16,0,1,0,1,1,4,1,3,0,1,1
199,26,32,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
200,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
201,16,25,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
202,33,38,1,3,4,4,0,4,0,1,0,1,1,4,1,4,0,1,1
203,16,32,1,2,1,3,0,2,0,1,0,1,1,4,3,4,0,1,1
204,39,49,1,3,4,4,0,4,0,1,0,1,1,4,1,4,0,1,1
205,16,32,1,2,1,3,0,2,0,1,0,1,1,4,1,2,0,1,1
206,26,32,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
207,26,32,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
208,26,32,4,4,1,4,0,2,0,1,1,1,1,2,1,4,0,1,1
209,33,38,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
210,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
211,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
212,16,32,1,3,4,4,3,16,0,1,0,1,1,4,1,3,0,1,1
213,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
214,33,49,1,3,3,3,6,16,0,1,0,1,1,4,1,3,0,1,1
215,26,32,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
216,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
217,33,49,1,3,1,2,6,16,0,1,0,1,1,4,1,3,0,1,1
218,16,32,3,3,1,3,3,16,0,1,0,1,1,4,1,3,0,1,1
219,16,32,3,3,1,3,0,2,0,1,0,1,1,4,3,4,0,1,1
220,16,32,1,2,1,3,0,2,0,1,0,1,1,4,3,4,0,1,1
221,26,32,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
222,33,41,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
223,16,32,1,2,1,3,0,2,0,1,0,1,1,4,3,4,0,1,1
224,40,49,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
225,30,32,4,4,1,4,3,16,0,1,0,1,1,4,1,4,0,1,1
226,33,41,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
227,42,49,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
228,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
229,26,32,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
230,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
231,26,32,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
232,16,25,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
233,16,32,1,2,1,3,0,2,0,1,0,1,1,4,3,4,0,1,1
234,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
235,16,32,1,2,1,3,0,2,0,1,0,1,1,4,3,4,0,1,1
236,33,38,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
237,16,32,4,4,1,4,0,2,0,1,0,1,3,4,1,4,0,1,1
238,33,49,1,3,3,3,6,16,0,1,0,1,1,4,1,3,0,1,1
239,16,32,3,3,1,3,0,2,0,1,0,1,1,4,3,4,0,1,1
240,16,25,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
241,33,41,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
242,39,49,1,3,4,4,0,4,0,1,0,1,1,4,1,4,0,1,1
243,16,25,4,4,1,4,0,2,0,1,0,1,1,1,1,4,0,1,1
244,16,32,1,3,4,4,3,16,0,1,0,1,1,4,4,4,0,1,1
245,33,39,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
246,33,39,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
247,16,25,4,4,1,4,0,2,0,1,0,1,1,1,1,4,0,1,1
248,26,32,4,4,1,4,0,2,0,1,1,1,1,2,1,4,0,1,1
249,33,49,1,3,1,2,6,16,0,1,0,1,1,4,1,3,0,1,1
250,33,39,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
251,33,49,4,4,1,4,5,16,0,1,0,1,2,4,1,4,0,1,1
252,16,32,3,3,1,3,0,2,0,1,0,1,1,4,1,2,0,1,1
253,26,32,4,4,1,4,0,2,0,1,0,0,1,2,1,4,0,1,1
254,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
255,33,49,4,4,1,4,0,4,0,1,0,1,3,4,1,4,0,1,1
256,33,38,1,3,4,4,0,4,0,1,0,1,1,4,1,4,0,1,1
257,33,49,1,3,1,3,6,16,0,1,0,1,1,4,4,4,0,1,1
258,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
259,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
260,33,49,1,3,1,2,6,16,0,1,0,1,1,4,1,3,0,1,1
261,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
262,16,32,1,3,1,3,3,16,0,1,0,1,1,4,4,4,0,1,1
263,16,32,3,3,1,3,0,2,0,1,0,1,1,4,1,2,0,1,1
264,16,32,1,3,4,4,3,16,0,1,0,1,1,4,1,3,0,1,1
265,16,25,4,4,1,4,0,2,0,1,0,1,1,1,1,4,0,1,1
266,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
267,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
268,33,49,1,3,3,3,6,16,0,1,0,1,1,4,1,3,0,1,1
269,33,49,1,3,1,2,6,16,0,1,0,1,1,4,1,3,0,1,1
270,26,32,4,4,1,4,0,2,0,1,1,1,1,2,1,4,0,1,1
271,16,32,1,3,4,4,0,2,0,1,0,1,1,4,4,4,0,1,1
272,16,25,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
273,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
274,16,25,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
275,33,38,1,3,4,4,0,4,0,1,0,1,1,4,1,4,0,1,1
276,42,49,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
277,33,41,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
278,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
279,33,49,4,4,1,4,0,4,0,1,0,1,2,2,1,4,0,1,1
280,33,49,1,3,3,3,6,16,0,1,0,1,1,4,1,3,0,1,1
281,16,25,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
282,16,25,4,4,1,4,0,2,0,1,0,1,1,1,1,4,0,1,1
283,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
284,16,32,1,3,4,4,0,2,0,1,0,1,1,4,4,4,0,1,1
285,33,49,4,4,1,4,5,16,0,1,0,1,2,4,1,4,0,1,1
286,16,25,4,4,1,4,0,2,0,1,0,1,1,1,1,4,0,1,1
287,16,32,1,3,4,4,3,16,0,1,0,1,1,4,1,3,0,1,1
288,16,32,1,2,1,3,0,2,0,1,0,1,1,4,1,2,0,1,1
289,33,41,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
290,16,25,4,4,1,4,0,2,0,1,0,1,2,2,1,4,0,1,1
291,33,39,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
292,42,49,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
293,33,49,4,4,1,4,0,4,0,1,0,1,3,4,1,4,0,1,1
294,26,32,4,4,1,4,0,2,0,1,1,1,1,2,1,4,0,1,1
295,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
296,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
297,40,49,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
298,16,29,4,4,1,4,3,16,0,1,0,1,1,4,1,4,0,1,1
299,26,32,4,4,1,4,0,2,0,1,1,1,1,2,1,4,0,1,1
300,16,32,1,3,1,3,3,16,0,1,0,1,1,4,4,4,0,1,1
301,26,32,4,4,1,4,0,2,0,1,0,0,1,2,1,4,0,1,1
302,16,32,3,3,1,3,0,2,0,1,0,1,1,4,3,4,0,1,1
303,16,32,1,3,4,4,0,2,0,1,0,1,1,4,4,4,0,1,1
304,16,25,4,4,1,4,0,2,0,1,0,1,2,2,1,4,0,1,1
305,16,32,4,4,1,4,0,2,0,1,0,1,3,4,1,4,0,1,1
306,42,49,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
307,33,49,1,3,4,4,5,16,0,1,0,1,1,4,1,4,0,1,1
308,16,32,3,3,1,3,0,2,0,1,0,1,1,4,1,2,0,1,1
309,16,25,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
310,39,49,1,3,4,4,0,4,0,1,0,1,1,4,1,4,0,1,1
311,33,41,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
312,16,25,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
313,33,49,4,4,1,4,0,4,0,1,0,1,3,4,1,4,0,1,1
314,33,38,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
315,33,41,1,3,1,3,0,5,0,1,0,1,1,2,1,4,0,1,1
316,26,32,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
317,16,32,1,3,1,3,3,16,0,1,0,1,1,4,4,4,0,1,1
318,16,25,1,3,4,4,0,2,0,1,0,1,1,4,1,3,0,1,1
319,16,32,1,3,1,3,3,16,0,1,0,1,1,4,4,4,0,1,1
320,33,49,4,4,1,4,0,4,0,1,0,1,3,4,1,4,0,1,1
321,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
322,39,49,1,3,4,4,0,4,0,1,0,1,1,4,1,4,0,1,1
323,16,32,1,2,1,3,0,2,0,1,0,1,1,4,3,4,0,1,1
324,26,32,4,4,1,4,0,2,0,1,1,1,1,2,1,4,0,1,1
325,16,25,4,4,1,4,0,2,0,1,0,1,2,2,1,4,0,1,1
326,39,49,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
327,33,49,4,4,1,4,0,4,0,1,0,1,3,4,1,4,0,1,1
328,33,49,4,4,1,4,0,4,0,1,0,1,3,4,1,4,0,1,1
329,39,49,1,3,4,4,0,4,0,1,0,1,1,4,1,4,0,1,1
330,16,32,1,3,4,4,0,2,0,1,0,1,1,4,4,4,0,1,1
331,33,38,1,3,1,3,0,5,0,1,0,1,3,4,1,4,0,1,1
332,16,32,1,2,1,3,0,2,0,1,0,1,1,4,3,4,0,1,1
333,40,49,4,4,1,4,0,4,0,1,0,1,1,1,1,4,0,1,1
334,16,32,4,4,1,4,0,2,0,1,0,1,3,4,1,4,0,1,1
335,16,32,1,2,1,3,3,16,0,1,0,1,1,4,1,3,0,1,1
336,33,49,4,4,1,4,0,4,0,1,0,1,3,4,1,4,0,1,1
337,30,32,4,4,1,4,3,16,0,1,0,1,1,4,1,4,0,1,1
338,16,25,4,4,1,4,0,2,0,1,0,1,2,2,1,4,0,1,1
339,16,32,1,3,4,4,3,16,0,1,0,1,1,4,1,3,0,1,1
340,16,32,1,2,1,3,3,16,0,1,0,1,1,4,1,3,0,1,1
341,33,49,1,3,3,3,6,16,0,1,0,1,1,4,1,3,0,1,1
342,16,25,4,4,1,4,0,2,0,1,0,1,2,2,1,4,0,1,1
