,age1,age2,age3,age4,wife_ed1,wife_ed2,wife_ed3,wife_ed4,husb_ed1,husb_ed2,husb_ed3,husb_ed4,no_kids1,no_kids2,no_kids3,no_kids4,wife_rel0,wife_rel1,wife_works0,wife_works1,husb_occupation1,husb_occupation2,husb_occupation3,husb_occupation4,SOL_index1,SOL_index2,SOL_index3,SOL_index4,media_exp0,media_exp1,class
63,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
64,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
65,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1
66,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
67,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1
68,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
69,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1
70,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
71,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1
72,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
73,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
74,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1
75,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1
76,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
77,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
78,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1
79,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
80,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1
81,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1
82,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
83,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1
84,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
85,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
86,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1
87,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
88,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
89,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
90,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
91,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
92,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
93,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1
94,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
95,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1
96,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
97,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1
98,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
99,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1
100,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1
101,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
102,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1
103,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1
104,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1
105,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
106,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1
107,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
108,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1
109,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1
110,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
111,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1
112,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
113,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1
114,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1
115,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
116,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1
117,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
118,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1
119,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1
120,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
121,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
122,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1
123,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1
124,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
125,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
126,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
127,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
128,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
129,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1
130,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
131,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1
132,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1
133,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1
134,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1
135,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1
136,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1
137,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1
138,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
139,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
140,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1
141,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1
142,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
143,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1
144,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1
145,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
146,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1
147,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
148,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1
149,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1
150,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1
151,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1
152,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1
153,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1
154,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
155,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1
156,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1
157,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1
158,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
159,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
160,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1
161,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1
162,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
163,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
164,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1
165,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1
166,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1
167,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
168,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1
169,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
170,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
171,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1
172,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
173,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
174,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1
175,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
176,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1
177,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1
178,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1
179,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1
180,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
181,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
182,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
183,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
184,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1
185,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1
186,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1
187,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
188,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1
189,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1
190,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
191,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1
192,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1
193,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1
194,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1
195,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1
196,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
197,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1
198,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1
199,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1
200,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1
201,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1
202,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1
203,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1
204,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
205,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1
206,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1
207,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
208,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
209,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1
210,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
211,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1
