,age_min,age_max,wife_ed_min,wife_ed_max,husb_ed_min,husb_ed_max,no_kids_min,no_kids_max,wife_rel_min,wife_rel_max,wife_works_min,wife_works_max,husb_occupation_min,husb_occupation_max,SOL_index_min,SOL_index_max,media_exp_min,media_exp_max,class
37,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
38,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
39,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
40,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
41,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
42,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
43,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
44,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
45,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
46,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
47,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
48,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
49,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
50,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
51,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
52,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
53,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
54,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
55,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,1.0,1.0,1
56,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
57,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
58,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
59,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
60,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
61,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
62,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
63,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
64,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
65,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
66,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
67,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
68,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
69,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,3,4,0.0,0.0,1
70,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
71,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
72,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
73,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
74,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
75,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
76,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
77,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
78,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
79,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
80,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
81,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
82,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,3,4,0.0,0.0,1
83,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
84,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
85,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
86,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
87,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
88,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
89,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,1,2,0.0,0.0,1
90,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
91,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
92,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
93,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
94,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
95,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,1.0,1.0,1
96,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
97,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
98,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
99,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
100,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,1.0,1.0,1
101,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,1,2,0.0,0.0,1
102,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
103,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
104,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
105,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
106,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
107,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
108,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
109,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
110,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,3,4,0.0,0.0,1
111,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
112,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
113,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
114,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
115,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
116,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,3,4,0.0,0.0,1
117,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
118,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
119,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
120,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,1.0,1.0,1
121,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
122,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
123,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
124,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
125,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,1.0,1.0,1
126,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
127,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,1.0,1.0,1
128,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,1,2,1.0,1.0,1
129,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
130,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
131,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
132,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
133,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,1.0,1.0,1
134,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
135,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
136,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
137,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
138,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
139,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
140,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
141,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,3,4,0.0,0.0,1
142,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
143,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
144,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
145,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
146,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
147,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
148,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
149,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
150,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
151,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
152,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,1.0,1.0,1
153,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
154,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
155,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,1.0,1.0,1
156,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
157,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
158,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,1.0,1.0,1
159,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
160,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,1.0,1.0,1
161,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
162,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
163,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,3,4,0.0,0.0,1
164,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
165,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
166,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
167,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
168,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
169,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
170,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
171,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
172,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
173,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
174,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
175,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,3,4,0.0,0.0,1
176,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
177,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
178,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
179,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
180,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
181,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
182,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
183,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,3,4,0.0,0.0,1
184,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,1,2,0.0,0.0,1
185,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
186,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
187,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,1.0,1.0,1
188,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
189,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
190,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
191,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
192,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,1.0,1.0,1
193,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
194,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
195,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,1.0,1.0,1
196,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
197,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
198,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
199,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
200,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,1.0,1.0,1
201,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
202,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
203,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
204,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
205,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
206,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
207,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
208,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
209,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
210,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
211,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,3,4,0.0,0.0,1
212,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
213,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
214,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
215,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,1,2,0.0,0.0,1
216,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
217,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,1.0,1.0,1
218,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,1.0,1.0,1
219,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
220,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
221,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
222,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,1.0,1.0,1
223,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
224,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
225,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
226,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
227,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,1.0,1.0,1
228,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
229,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
230,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,1.0,1.0,1
231,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
232,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
233,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
234,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,1.0,1.0,1
235,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,3,4,0.0,0.0,1
236,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
237,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
238,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
239,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
240,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
241,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
242,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
243,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
244,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
245,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
246,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
247,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
248,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
249,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,1,2,1.0,1.0,1
250,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
251,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
252,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
253,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
254,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,1.0,1.0,1
255,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
256,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
257,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
258,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
259,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
260,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
261,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
262,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
263,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
264,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
265,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
266,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
267,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
268,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
269,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,1,2,0.0,0.0,1
270,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
271,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
272,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,1,2,0.0,0.0,1
273,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
274,16,49,1,4,1,4,0,16,0,1,0.0,0.0,1,2,3,4,0.0,0.0,1
275,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
276,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
277,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
278,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
279,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
280,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,3,4,0.0,0.0,1
281,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,1,2,0.0,0.0,1
282,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
283,16,49,1,4,1,4,0,16,0,1,1.0,1.0,3,4,3,4,0.0,0.0,1
284,16,49,1,4,1,4,0,16,0,1,0.0,0.0,3,4,3,4,1.0,1.0,1
285,16,49,1,4,1,4,0,16,0,1,1.0,1.0,1,2,3,4,0.0,0.0,1
